2_1_0_$SYS/broker/bytes/received,1716434161980,3272043841
2_1_0_$SYS/broker/bytes/received,1716434162029,3272821955
2_1_0_$SYS/broker/bytes/received,1716434853987,3303036494
2_1_0_$SYS/broker/bytes/received,1716434855027,3303551892
5_1_2_$SYS/broker/load/bytes/received/15min,1716433908464,1415577.52
5_1_2_$SYS/broker/load/bytes/received/15min,1716433909029,1410520.25
5_1_2_$SYS/broker/load/bytes/received/15min,1716434600418,2185469.04
5_1_2_$SYS/broker/load/bytes/received/15min,1716435292701,2654199.50
4_2_1_$SYS/broker/clients/disconnected,1716433804516,0
4_2_1_$SYS/broker/clients/disconnected,1716434496402,0
4_2_1_$SYS/broker/clients/disconnected,1716435188441,0
2_2_4_$SYS/broker/publish/messages/sent,1716433550838,378870924
2_2_4_$SYS/broker/publish/messages/sent,1716434242584,383255054
2_2_4_$SYS/broker/publish/messages/sent,1716434934591,387465425
1_1_0_$SYS/broker/version,1716433332163,mosquitto version 2.0.18
1_1_0_$SYS/broker/version,1716434023866,mosquitto version 2.0.18
1_1_0_$SYS/broker/version,1716434715863,mosquitto version 2.0.18
2_0_0_$SYS/broker/load/publish/received/1min,1716433427266,181601.24
2_0_0_$SYS/broker/load/publish/received/1min,1716434117937,72206.66
2_0_0_$SYS/broker/load/publish/received/1min,1716434807942,92218.73
3_0_1_$SYS/broker/load/messages/sent/1min,1716433573889,537010.45
3_0_1_$SYS/broker/load/messages/sent/1min,1716434265643,607420.71
3_0_1_$SYS/broker/load/messages/sent/1min,1716434957623,794002.54
1_1_1_$SYS/broker/retained messages/count,1716433343663,53
1_1_1_$SYS/broker/retained messages/count,1716434035363,53
1_1_1_$SYS/broker/retained messages/count,1716434727371,53
4_1_0_$SYS/broker/clients/active,1716433746851,7
4_1_0_$SYS/broker/clients/active,1716434438662,7
4_1_0_$SYS/broker/clients/active,1716435130625,7
2_1_0_$SYS/broker/clients/maximum,1716433470244,8
2_1_0_$SYS/broker/clients/maximum,1716434161977,8
2_1_0_$SYS/broker/clients/maximum,1716434853986,8
3_0_1_$SYS/broker/load/publish/received/1min,1716433573889,252249.13
3_0_1_$SYS/broker/load/publish/received/1min,1716434265644,276402.54
3_0_1_$SYS/broker/load/publish/received/1min,1716434957623,371152.65
2_0_4_$SYS/broker/uptime,1716433458729,218350 seconds
2_0_4_$SYS/broker/uptime,1716434150459,219032 seconds
2_0_4_$SYS/broker/uptime,1716434151027,219043 seconds
2_0_4_$SYS/broker/uptime,1716434842469,219725 seconds
1_2_4_$SYS/broker/load/bytes/sent/5min,1716433412689,572413.62
1_2_4_$SYS/broker/load/bytes/sent/5min,1716433414028,570873.33
1_2_4_$SYS/broker/load/bytes/sent/5min,1716434104417,6793950.77
1_2_4_$SYS/broker/load/bytes/sent/5min,1716434796433,7047597.06
1_1_1_$SYS/broker/load/publish/dropped/1min,1716433343662,0.06
1_1_1_$SYS/broker/load/publish/dropped/1min,1716434035362,0.06
1_1_1_$SYS/broker/load/publish/dropped/1min,1716434727369,0.06
2_2_2_$SYS/broker/load/bytes/received/15min,1716433539324,473380.01
2_2_2_$SYS/broker/load/bytes/received/15min,1716434231067,1570758.66
2_2_2_$SYS/broker/load/bytes/received/15min,1716434923063,2070301.05
4_1_2_$SYS/broker/load/bytes/sent/5min,1716433769912,6513568.26
4_1_2_$SYS/broker/load/bytes/sent/5min,1716434461754,8422676.12
4_1_2_$SYS/broker/load/bytes/sent/5min,1716435153717,8903271.56
5_1_0_$SYS/broker/clients/total,1716433885360,7
5_1_0_$SYS/broker/clients/total,1716434577290,7
5_1_0_$SYS/broker/clients/total,1716435269506,7
4_0_2_$SYS/broker/clients/active,1716433723787,7
4_0_2_$SYS/broker/clients/active,1716434415591,7
4_0_2_$SYS/broker/clients/active,1716435107496,7
3_0_1_$SYS/broker/publish/bytes/received,1716433573890,1161982838
3_0_1_$SYS/broker/publish/bytes/received,1716434265645,1171999905
3_0_1_$SYS/broker/publish/bytes/received,1716434957625,1182191298
4_2_1_$SYS/broker/publish/messages/received,1716433804519,226408685
4_2_1_$SYS/broker/publish/messages/received,1716434496406,228573895
4_2_1_$SYS/broker/publish/messages/received,1716435188442,230800893
